49	KCl/Polymer 1.75sg 10degC	1
10	9,51
7,94	8,91
6,31	8,37
5,01	7,88
3,98	7,45
3,16	7,06
2,51	6,7
2	6,37
1,58	6,07
1,26	5,79
1	5,53

204	WBM 1.50sg 45-64micron 17%vol	1
100	20,3
79,4	18,4
63,1	16,7
50,1	15,2
39,8	13,9
31,6	12,8
25,1	11,8
20	10,9
15,8	10,2
12,6	9,47
10	8,85
7,94	8,31
6,31	7,81
5,01	7,37
3,98	6,98
3,16	6,61
2,51	6,29
2	5,99
1,58	5,71
1,26	5,45
1	5,22

205	WBM 1.50sg 45-64micron 15%vol	1
100	18,6
79,4	16,8
63,1	15,3
50,1	14
39,8	12,8
31,6	11,8
25,1	10,9
20	10,1
15,8	9,42
12,6	8,79
10	8,23
7,94	7,74
6,31	7,29
5,01	6,89
3,98	6,52
3,16	6,19
2,51	5,89
2	5,62
1,58	5,36
1,26	5,13
1	4,91

206	WBM 1.50sg 45-64micron 13%vol	1
100	17,3
79,4	15,7
63,1	14,3
50,1	13,1
39,8	12
31,6	11,1
25,1	10,3
20	9,54
15,8	8,89
12,6	8,31
10	7,8
7,94	7,33
6,31	6,92
5,01	6,54
3,98	6,2
3,16	5,89
2,51	5,61
2	5,36
1,58	5,12
1,26	4,9
1	4,69

207	WBM 1.50sg 45-64micron 11%vol	1
100	16,1
79,4	14,6
63,1	13,3
50,1	12,2
39,8	11,2
31,6	10,4
25,1	9,62
20	8,94
15,8	8,35
12,6	7,82
10	7,34
7,94	6,91
6,31	6,53
5,01	6,18
3,98	5,87
3,16	5,58
2,51	5,32
2	5,08
1,58	4,86
1,26	4,66
1	4,46

208	WBM 1.50sg 45-64micron 9%vol	1
100	15,2
79,4	13,8
63,1	12,6
50,1	11,6
39,8	10,7
31,6	9,89
25,1	9,19
20	8,56
15,8	8
12,6	7,5
10	7,05
7,94	6,65
6,31	6,29
5,01	5,96
3,98	5,66
3,16	5,39
2,51	5,14
2	4,91
1,58	4,7
1,26	4,51
1	4,32

209	WBM 1.50sg 45-64micron 7%vol	1
100	14
79,4	12,8
63,1	11,7
50,1	10,8
39,8	9,98
31,6	9,25
25,1	8,6
20	8,03
15,8	7,52
12,6	7,06
10	6,65
7,94	6,28
6,31	5,95
5,01	5,64
3,98	5,37
3,16	5,12
2,51	4,89
2	4,68
1,58	4,48
1,26	4,29
1	4,12

210	WBM 1.50sg 45-64micron 5%vol	1
100	13
79,4	11,9
63,1	11
50,1	10,1
39,8	9,36
31,6	8,7
25,1	8,11
20	7,58
15,8	7,11
12,6	6,69
10	6,31
7,94	5,97
6,31	5,66
5,01	5,38
3,98	5,12
3,16	4,88
2,51	4,67
2	4,47
1,58	4,29
1,26	4,12
1	3,96

211	WBM 1.50sg 45-64micron 3%vol	1
100	12,2
79,4	11,2
63,1	10,3
50,1	9,55
39,8	8,86
31,6	8,25
25,1	7,71
20	7,22
15,8	6,78
12,6	6,39
10	6,04
7,94	5,72
6,31	5,43
5,01	5,17
3,98	4,93
3,16	4,71
2,51	4,5
2	4,32
1,58	4,14
1,26	3,98
1	3,82

212	WBM 1.50sg 45-64micron 1%vol	1
100	11,7
79,4	10,7
63,1	9,86
50,1	9,13
39,8	8,49
31,6	7,92
25,1	7,41
20	6,95
15,8	6,54
12,6	6,17
10	5,83
7,94	5,53
6,31	5,26
5,01	5,01
3,98	4,78
3,16	4,57
2,51	4,37
2	4,2
1,58	4,03
1,26	3,87
1	3,72

213	WBM 1.50sg 45-64micron 0%vol	1
100	11,6
79,4	10,7
63,1	9,86
50,1	9,15
39,8	8,52
31,6	7,95
25,1	7,45
20	6,99
15,8	6,59
12,6	6,22
10	5,89
7,94	5,58
6,31	5,31
5,01	5,06
3,98	4,83
3,16	4,62
2,51	4,42
2	4,24
1,58	4,07
1,26	3,91
1	3,76

214	WBM unweighted 45-64micron 0%vol	1
100	8,06
79,4	7,52
63,1	7,04
50,1	6,62
39,8	6,24
31,6	5,91
25,1	5,6
20	5,32
15,8	5,07
12,6	4,84
10	4,63
7,94	4,44
6,31	4,26
5,01	4,09
3,98	3,93
3,16	3,79
2,51	3,65
2	3,52
1,58	3,39
1,26	3,27
1	3,16

215	WBM 1.75sg 45-64micron 23%vol	1
100	38,5
79,4	34,3
63,1	30,7
50,1	27,6
39,8	24,9
31,6	22,5
25,1	20,5
20	18,7
15,8	17,1
12,6	15,8
10	14,5
7,94	13,5
6,31	12,5
5,01	11,7
3,98	10,9
3,16	10,2
2,51	9,6
2	9,04
1,58	8,53
1,26	8,06
1	7,63

216	WBM 1.75sg 45-64micron 21%vol	1
100	33,5
79,4	29,9
63,1	26,8
50,1	24,1
39,8	21,7
31,6	19,7
25,1	18
20	16,4
15,8	15,1
12,6	13,9
10	12,8
7,94	11,9
6,31	11,1
5,01	10,4
3,98	9,72
3,16	9,14
2,51	8,61
2	8,14
1,58	7,7
1,26	7,3
1	6,93

217	WBM 1.75sg 45-64micron 19%vol	1
100	30,1
79,4	26,8
63,1	24,1
50,1	21,7
39,8	19,6
31,6	17,8
25,1	16,2
20	14,9
15,8	13,7
12,6	12,6
10	11,7
7,94	10,9
6,31	10,1
5,01	9,5
3,98	8,93
3,16	8,41
2,51	7,95
2	7,53
1,58	7,15
1,26	6,8
1	6,47

218	WBM 1.75sg 45-64micron 17%vol	1
100	27
79,4	24,1
63,1	21,7
50,1	19,5
39,8	17,7
31,6	16,1
25,1	14,7
20	13,5
15,8	12,4
12,6	11,5
10	10,6
7,94	9,91
6,31	9,26
5,01	8,69
3,98	8,18
3,16	7,72
2,51	7,31
2	6,94
1,58	6,61
1,26	6,29
1	6,01

219	WBM 1.75sg 45-64micron 15%vol	1
100	25,1
79,4	22,5
63,1	20,2
50,1	18,2
39,8	16,5
31,6	15
25,1	13,7
20	12,6
15,8	11,6
12,6	10,7
10	9,98
7,94	9,3
6,31	8,71
5,01	8,18
3,98	7,71
3,16	7,28
2,51	6,91
2	6,57
1,58	6,26
1,26	5,97
1	5,71

220	WBM 1.75sg 45-64micron 13%vol	1
100	23,2
79,4	20,7
63,1	18,7
50,1	16,9
39,8	15,3
31,6	13,9
25,1	12,8
20	11,7
15,8	10,8
12,6	10
10	9,31
7,94	8,69
6,31	8,14
5,01	7,65
3,98	7,22
3,16	6,83
2,51	6,48
2	6,17
1,58	5,89
1,26	5,63
1	5,39

221	WBM 1.75sg 45-64micron 11%vol	1
100	21,6
79,4	19,4
63,1	17,5
50,1	15,8
39,8	14,4
31,6	13,1
25,1	12
20	11
15,8	10,2
12,6	9,45
10	8,8
7,94	8,22
6,31	7,71
5,01	7,26
3,98	6,85
3,16	6,49
2,51	6,17
2	5,88
1,58	5,61
1,26	5,36
1	5,14

222	WBM 1.75sg 45-64micron 9%vol	1
100	20
79,4	18
63,1	16,2
50,1	14,7
39,8	13,4
31,6	12,2
25,1	11,2
20	10,3
15,8	9,54
12,6	8,86
10	8,26
7,94	7,73
6,31	7,25
5,01	6,84
3,98	6,46
3,16	6,13
2,51	5,83
2	5,56
1,58	5,31
1,26	5,08
1	4,87

223	WBM 1.75sg 45-64micron 7%vol	1
100	18,5
79,4	16,7
63,1	15,1
50,1	13,7
39,8	12,5
31,6	11,4
25,1	10,5
20	9,68
15,8	8,97
12,6	8,34
10	7,79
7,94	7,3
6,31	6,86
5,01	6,48
3,98	6,13
3,16	5,82
2,51	5,54
2	5,29
1,58	5,06
1,26	4,85
1	4,66

224	WBM 1.75sg 45-64micron 5%vol	1
100	17,3
79,4	15,6
63,1	14,1
50,1	12,9
39,8	11,7
31,6	10,8
25,1	9,92
20	9,17
15,8	8,51
12,6	7,92
10	7,41
7,94	6,95
6,31	6,55
5,01	6,19
3,98	5,87
3,16	5,57
2,51	5,31
2	5,08
1,58	4,86
1,26	4,66
1	4,48

225	WBM 1.75sg 45-64micron 3%vol	1
100	16,3
79,4	14,7
63,1	13,3
50,1	12,1
39,8	11,1
31,6	10,2
25,1	9,39
20	8,7
15,8	8,08
12,6	7,54
10	7,06
7,94	6,63
6,31	6,25
5,01	5,91
3,98	5,61
3,16	5,34
2,51	5,09
2	4,87
1,58	4,67
1,26	4,48
1	4,31

226	WBM 1.75sg 45-64micron 1%vol	1
100	15,3
79,4	13,8
63,1	12,6
50,1	11,5
39,8	10,5
31,6	9,65
25,1	8,92
20	8,27
15,8	7,7
12,6	7,19
10	6,74
7,94	6,35
6,31	5,99
5,01	5,67
3,98	5,39
3,16	5,13
2,51	4,9
2	4,69
1,58	4,5
1,26	4,32
1	4,16

227	WBM 1.75sg 45-64micron 0%vol	1
100	15
79,4	13,6
63,1	12,3
50,1	11,3
39,8	10,4
31,6	9,53
25,1	8,82
20	8,18
15,8	7,62
12,6	7,13
10	6,69
7,94	6,3
6,31	5,95
5,01	5,64
3,98	5,36
3,16	5,11
2,51	4,88
2	4,67
1,58	4,48
1,26	4,31
1	4,15

228	WBM unweighted 45-64micron 0%vol	1
100	8,15
79,4	7,62
63,1	7,14
50,1	6,72
39,8	6,35
31,6	6,01
25,1	5,7
20	5,42
15,8	5,17
12,6	4,94
10	4,73
7,94	4,53
6,31	4,35
5,01	4,18
3,98	4,02
3,16	3,87
2,51	3,73
2	3,6
1,58	3,47
1,26	3,35
1	3,23

229	WBM unweighted 45-64micron 23%vol	1
100	17,9
79,4	16,3
63,1	15
50,1	13,8
39,8	12,7
31,6	11,8
25,1	11
20	10,2
15,8	9,54
12,6	8,95
10	8,4
7,94	7,91
6,31	7,46
5,01	7,05
3,98	6,68
3,16	6,33
2,51	6,01
2	5,71
1,58	5,43
1,26	5,17
1	4,92

230	WBM unweighted 45-64micron 21%vol	1
100	15,9
79,4	14,6
63,1	13,4
50,1	12,4
39,8	11,5
31,6	10,6
25,1	9,92
20	9,27
15,8	8,68
12,6	8,16
10	7,68
7,94	7,25
6,31	6,85
5,01	6,49
3,98	6,16
3,16	5,85
2,51	5,57
2	5,3
1,58	5,06
1,26	4,82
1	4,6

231	WBM unweighted 45-64micron 19%vol	1
100	14,3
79,4	13,1
63,1	12,1
50,1	11,2
39,8	10,4
31,6	9,7
25,1	9,07
20	8,5
15,8	7,98
12,6	7,51
10	7,09
7,94	6,71
6,31	6,35
5,01	6,03
3,98	5,74
3,16	5,46
2,51	5,2
2	4,97
1,58	4,74
1,26	4,53
1	4,33

232	WBM unweighted 45-64micron 17%vol	1
100	13,1
79,4	12,1
63,1	11,2
50,1	10,4
39,8	9,68
31,6	9,04
25,1	8,47
20	7,95
15,8	7,48
12,6	7,06
10	6,68
7,94	6,33
6,31	6,01
5,01	5,72
3,98	5,45
3,16	5,19
2,51	4,96
2	4,74
1,58	4,53
1,26	4,34
1	4,15

233	WBM unweighted 45-64micron 15%vol	1
100	12,1
79,4	11,2
63,1	10,4
50,1	9,64
39,8	9
31,6	8,42
25,1	7,9
20	7,43
15,8	7,01
12,6	6,62
10	6,27
7,94	5,96
6,31	5,66
5,01	5,39
3,98	5,15
3,16	4,91
2,51	4,7
2	4,5
1,58	4,3
1,26	4,12
1	3,95

234	WBM unweighted 45-64micron 13%vol	1
100	11,2
79,4	10,3
63,1	9,58
50,1	8,93
39,8	8,35
31,6	7,83
25,1	7,36
20	6,94
15,8	6,55
12,6	6,2
10	5,89
7,94	5,6
6,31	5,33
5,01	5,08
3,98	4,86
3,16	4,64
2,51	4,44
2	4,26
1,58	4,08
1,26	3,91
1	3,75

235	WBM unweighted 45-64micron 11%vol	1
100	10,5
79,4	9,73
63,1	9,04
50,1	8,44
39,8	7,91
31,6	7,43
25,1	7
20	6,61
15,8	6,26
12,6	5,94
10	5,64
7,94	5,37
6,31	5,12
5,01	4,9
3,98	4,68
3,16	4,49
2,51	4,3
2	4,13
1,58	3,96
1,26	3,81
1	3,66

236	WBM unweighted 45-64micron 9%vol	1
100	9,84
79,4	9,12
63,1	8,48
50,1	7,93
39,8	7,44
31,6	7
25,1	6,6
20	6,24
15,8	5,92
12,6	5,62
10	5,35
7,94	5,11
6,31	4,88
5,01	4,66
3,98	4,47
3,16	4,28
2,51	4,11
2	3,95
1,58	3,79
1,26	3,65
1	3,51

237	WBM unweighted 45-64micron 7%vol	1
100	9,35
79,4	8,69
63,1	8,1
50,1	7,57
39,8	7,11
31,6	6,7
25,1	6,34
20	6
15,8	5,7
12,6	5,42
10	5,16
7,94	4,93
6,31	4,71
5,01	4,51
3,98	4,33
3,16	4,15
2,51	3,99
2	3,83
1,58	3,69
1,26	3,55
1	3,41

238	WBM unweighted 45-64micron 5%vol	1
100	8,85
79,4	8,23
63,1	7,68
50,1	7,2
39,8	6,77
31,6	6,39
25,1	6,05
20	5,73
15,8	5,45
12,6	5,19
10	4,95
7,94	4,73
6,31	4,53
5,01	4,34
3,98	4,16
3,16	4
2,51	3,84
2	3,7
1,58	3,56
1,26	3,43
1	3,3

239	WBM unweighted 45-64micron 3%vol	1
100	8,39
79,4	7,82
63,1	7,32
50,1	6,87
39,8	6,47
31,6	6,11
25,1	5,78
20	5,49
15,8	5,22
12,6	4,98
10	4,75
7,94	4,55
6,31	4,35
5,01	4,18
3,98	4,01
3,16	3,86
2,51	3,71
2	3,57
1,58	3,44
1,26	3,31
1	3,19

240	WBM unweighted 45-64micron 1%vol	1
100	8,17
79,4	7,62
63,1	7,14
50,1	6,7
39,8	6,32
31,6	5,97
25,1	5,66
20	5,38
15,8	5,12
12,6	4,88
10	4,67
7,94	4,47
6,31	4,28
5,01	4,11
3,98	3,95
3,16	3,8
2,51	3,66
2	3,53
1,58	3,4
1,26	3,27
1	3,15

241	WBM unweighted 45-64micron 0%vol	1
100	8,08
79,4	7,54
63,1	7,07
50,1	6,64
39,8	6,27
31,6	5,93
25,1	5,62
20	5,34
15,8	5,09
12,6	4,86
10	4,65
7,94	4,45
6,31	4,27
5,01	4,1
3,98	3,94
3,16	3,79
2,51	3,65
2	3,52
1,58	3,39
1,26	3,27
1	3,15

242	WBM 1.25sg 64-90micron 23%vol	1
100	21,5
79,4	19,6
63,1	17,9
50,1	16,4
39,8	15,1
31,6	13,9
25,1	12,9
20	12
15,8	11,2
12,6	10,4
10	9,77
7,94	9,19
6,31	8,66
5,01	8,18
3,98	7,74
3,16	7,34
2,51	6,98
2	6,64
1,58	6,33
1,26	6,04
1	5,77

243	WBM 1.25sg 64-90micron 21%vol	1
100	19,6
79,4	17,8
63,1	16,3
50,1	15
39,8	13,8
31,6	12,8
25,1	11,8
20	11
15,8	10,3
12,6	9,62
10	9,04
7,94	8,51
6,31	8,03
5,01	7,59
3,98	7,2
3,16	6,83
2,51	6,5
2	6,2
1,58	5,91
1,26	5,64
1	5,39

244	WBM 1.25sg 64-90micron 19%vol	1
100	17,5
79,4	16
63,1	14,6
50,1	13,5
39,8	12,4
31,6	11,5
25,1	10,7
20	9,99
15,8	9,35
12,6	8,77
10	8,25
7,94	7,78
6,31	7,36
5,01	6,97
3,98	6,62
3,16	6,29
2,51	5,99
2	5,72
1,58	5,46
1,26	5,22
1	5

245	WBM 1.25sg 64-90micron 17%vol	1
100	16
79,4	14,6
63,1	13,4
50,1	12,4
39,8	11,5
31,6	10,6
25,1	9,92
20	9,27
15,8	8,69
12,6	8,17
10	7,7
7,94	7,27
6,31	6,89
5,01	6,53
3,98	6,21
3,16	5,92
2,51	5,64
2	5,39
1,58	5,15
1,26	4,93
1	4,72

246	WBM 1.25sg 64-90micron 15%vol	1
100	14,5
79,4	13,3
63,1	12,3
50,1	11,4
39,8	10,5
31,6	9,81
25,1	9,16
20	8,58
15,8	8,06
12,6	7,59
10	7,17
7,94	6,79
6,31	6,44
5,01	6,12
3,98	5,83
3,16	5,55
2,51	5,3
2	5,07
1,58	4,86
1,26	4,65
1	4,46

247	WBM 1.25sg 64-90micron 13%vol	1
100	13,3
79,4	12,3
63,1	11,3
50,1	10,5
39,8	9,76
31,6	9,11
25,1	8,53
20	8,01
15,8	7,53
12,6	7,11
10	6,73
7,94	6,38
6,31	6,06
5,01	5,77
3,98	5,5
3,16	5,25
2,51	5,02
2	4,81
1,58	4,61
1,26	4,42
1	4,24

248	WBM 1.25sg 64-90micron 11%vol	1
100	12,3
79,4	11,3
63,1	10,5
50,1	9,76
39,8	9,1
31,6	8,51
25,1	7,98
20	7,5
15,8	7,08
12,6	6,69
10	6,34
7,94	6,02
6,31	5,73
5,01	5,46
3,98	5,21
3,16	4,98
2,51	4,77
2	4,57
1,58	4,38
1,26	4,21
1	4,04

249	WBM 1.25sg 64-90micron 9%vol	1
100	11,5
79,4	10,6
63,1	9,88
50,1	9,2
39,8	8,59
31,6	8,05
25,1	7,56
20	7,12
15,8	6,72
12,6	6,37
10	6,04
7,94	5,74
6,31	5,47
5,01	5,22
3,98	4,99
3,16	4,77
2,51	4,57
2	4,39
1,58	4,21
1,26	4,04
1	3,88

250	WBM 1.25sg 64-90micron 7%vol	1
100	10,9
79,4	10
63,1	9,32
50,1	8,69
39,8	8,14
31,6	7,64
25,1	7,2
20	6,79
15,8	6,42
12,6	6,09
10	5,78
7,94	5,5
6,31	5,25
5,01	5,01
3,98	4,8
3,16	4,59
2,51	4,4
2	4,23
1,58	4,06
1,26	3,9
1	3,75

251	WBM 1.25sg 64-90micron 5%vol	1
100	10,5
79,4	9,66
63,1	8,97
50,1	8,37
39,8	7,84
31,6	7,37
25,1	6,95
20	6,57
15,8	6,22
12,6	5,9
10	5,61
7,94	5,34
6,31	5,1
5,01	4,88
3,98	4,67
3,16	4,47
2,51	4,29
2	4,12
1,58	3,96
1,26	3,81
1	3,66

252	WBM 1.25sg 64-90micron 3%vol	1
100	9,84
79,4	9,11
63,1	8,47
50,1	7,91
39,8	7,41
31,6	6,97
25,1	6,57
20	6,21
15,8	5,89
12,6	5,6
10	5,33
7,94	5,08
6,31	4,86
5,01	4,65
3,98	4,46
3,16	4,27
2,51	4,1
2	3,95
1,58	3,8
1,26	3,65
1	3,52

253	WBM 1.25sg 64-90micron 1%vol	1
100	9,49
79,4	8,81
63,1	8,2
50,1	7,66
39,8	7,19
31,6	6,77
25,1	6,39
20	6,05
15,8	5,74
12,6	5,46
10	5,2
7,94	4,96
6,31	4,75
5,01	4,54
3,98	4,36
3,16	4,18
2,51	4,02
2	3,87
1,58	3,72
1,26	3,58
1	3,45

254	WBM 1.25sg 64-90micron 0%vol	1
100	9,32
79,4	8,66
63,1	8,07
50,1	7,55
39,8	7,09
31,6	6,68
25,1	6,31
20	5,98
15,8	5,67
12,6	5,4
10	5,15
7,94	4,92
6,31	4,7
5,01	4,5
3,98	4,32
3,16	4,15
2,51	3,99
2	3,84
1,58	3,69
1,26	3,56
1	3,42

255	WBM unweighted 64-90micron 0%vol	1
100	8,12
79,4	7,58
63,1	7,11
50,1	6,69
39,8	6,32
31,6	5,98
25,1	5,67
20	5,4
15,8	5,15
12,6	4,92
10	4,7
7,94	4,51
6,31	4,33
5,01	4,16
3,98	4
3,16	3,85
2,51	3,71
2	3,58
1,58	3,45
1,26	3,33
1	3,21

256	WBM 1.50sg 64-90micron 23%vol	1
100	26,7
79,4	24,1
63,1	21,7
50,1	19,7
39,8	18
31,6	16,4
25,1	15,1
20	13,9
15,8	12,9
12,6	11,9
10	11,1
7,94	10,4
6,31	9,7
5,01	9,11
3,98	8,58
3,16	8,1
2,51	7,66
2	7,27
1,58	6,9
1,26	6,56
1	6,24

257	WBM 1.50sg 64-90micron 21%vol	1
100	24,3
79,4	21,9
63,1	19,9
50,1	18
39,8	16,5
31,6	15,1
25,1	13,9
20	12,8
15,8	11,8
12,6	11
10	10,2
7,94	9,58
6,31	8,98
5,01	8,45
3,98	7,97
3,16	7,53
2,51	7,14
2	6,78
1,58	6,45
1,26	6,14
1	5,86

258	WBM 1.50sg 64-90micron 19%vol	1
100	22
79,4	19,9
63,1	18
50,1	16,4
39,8	15
31,6	13,7
25,1	12,7
20	11,7
15,8	10,8
12,6	10,1
10	9,42
7,94	8,82
6,31	8,29
5,01	7,8
3,98	7,37
3,16	6,98
2,51	6,62
2	6,3
1,58	6
1,26	5,72
1	5,46

259	WBM 1.50sg 64-90micron 17%vol	1
100	20,3
79,4	18,3
63,1	16,6
50,1	15,2
39,8	13,9
31,6	12,7
25,1	11,8
20	10,9
15,8	10,1
12,6	9,41
10	8,8
7,94	8,25
6,31	7,76
5,01	7,32
3,98	6,92
3,16	6,55
2,51	6,23
2	5,93
1,58	5,65
1,26	5,39
1	5,16

260	WBM 1.50sg 64-90micron 15%vol	1
100	18,6
79,4	16,8
63,1	15,3
50,1	14
39,8	12,8
31,6	11,8
25,1	10,9
20	10,1
15,8	9,4
12,6	8,77
10	8,21
7,94	7,71
6,31	7,26
5,01	6,86
3,98	6,49
3,16	6,16
2,51	5,85
2	5,58
1,58	5,32
1,26	5,09
1	4,87

261	WBM 1.50sg 64-90micron 13%vol	1
100	17,2
79,4	15,6
63,1	14,2
50,1	13
39,8	11,9
31,6	11
25,1	10,2
20	9,46
15,8	8,81
12,6	8,24
10	7,73
7,94	7,27
6,31	6,85
5,01	6,48
3,98	6,14
3,16	5,83
2,51	5,55
2	5,3
1,58	5,06
1,26	4,84
1	4,63

262	WBM 1.50sg 64-90micron 11%vol	1
100	16
79,4	14,6
63,1	13,3
50,1	12,2
39,8	11,2
31,6	10,4
25,1	9,61
20	8,93
15,8	8,34
12,6	7,81
10	7,33
7,94	6,9
6,31	6,52
5,01	6,17
3,98	5,86
3,16	5,57
2,51	5,3
2	5,07
1,58	4,84
1,26	4,63
1	4,44

263	WBM 1.50sg 64-90micron 9%vol	1
100	15
79,4	13,6
63,1	12,5
50,1	11,4
39,8	10,6
31,6	9,77
25,1	9,07
20	8,45
15,8	7,9
12,6	7,41
10	6,97
7,94	6,57
6,31	6,21
5,01	5,89
3,98	5,59
3,16	5,32
2,51	5,08
2	4,85
1,58	4,64
1,26	4,45
1	4,27

264	WBM 1.50sg 64-90micron 7%vol	1
100	13,9
79,4	12,7
63,1	11,7
50,1	10,7
39,8	9,92
31,6	9,2
25,1	8,56
20	7,99
15,8	7,48
12,6	7,02
10	6,61
7,94	6,25
6,31	5,91
5,01	5,61
3,98	5,34
3,16	5,08
2,51	4,85
2	4,64
1,58	4,44
1,26	4,26
1	4,09

265	WBM 1.50sg 64-90micron 5%vol	1
100	13
79,4	11,9
63,1	11
50,1	10,1
39,8	9,36
31,6	8,7
25,1	8,11
20	7,59
15,8	7,12
12,6	6,69
10	6,31
7,94	5,97
6,31	5,66
5,01	5,38
3,98	5,12
3,16	4,88
2,51	4,67
2	4,47
1,58	4,28
1,26	4,1
1	3,94

266	WBM 1.50sg 64-90micron 3%vol	1
100	12,3
79,4	11,3
63,1	10,4
50,1	9,62
39,8	8,92
31,6	8,3
25,1	7,75
20	7,26
15,8	6,82
12,6	6,43
10	6,07
7,94	5,75
6,31	5,45
5,01	5,18
3,98	4,94
3,16	4,72
2,51	4,51
2	4,32
1,58	4,14
1,26	3,98
1	3,82

267	WBM 1.50sg 64-90micron 1%vol	1
100	11,7
79,4	10,8
63,1	9,94
50,1	9,2
39,8	8,55
31,6	7,97
25,1	7,46
20	6,99
15,8	6,58
12,6	6,2
10	5,86
7,94	5,56
6,31	5,28
5,01	5,03
3,98	4,8
3,16	4,58
2,51	4,38
2	4,2
1,58	4,03
1,26	3,87
1	3,72

268	WBM 1.50sg 64-90micron 0%vol	1
100	11,6
79,4	10,6
63,1	9,8
50,1	9,09
39,8	8,45
31,6	7,89
25,1	7,38
20	6,93
15,8	6,52
12,6	6,16
10	5,82
7,94	5,52
6,31	5,25
5,01	5
3,98	4,77
3,16	4,56
2,51	4,37
2	4,19
1,58	4,02
1,26	3,86
1	3,71

269	WBM unweighted 64-90micron 0%vol	1
100	8,07
79,4	7,54
63,1	7,06
50,1	6,65
39,8	6,27
31,6	5,94
25,1	5,63
20	5,36
15,8	5,11
12,6	4,88
10	4,67
7,94	4,47
6,31	4,29
5,01	4,12
3,98	3,97
3,16	3,82
2,51	3,68
2	3,55
1,58	3,42
1,26	3,3
1	3,18

270	WBM 1.75sg 64-90micron 23%vol	1
100	34,5
79,4	30,8
63,1	27,6
50,1	24,8
39,8	22,4
31,6	20,3
25,1	18,5
20	16,9
15,8	15,5
12,6	14,3
10	13,2
7,94	12,2
6,31	11,3
5,01	10,6
3,98	9,9
3,16	9,28
2,51	8,72
2	8,22
1,58	7,76
1,26	7,33
1	6,94

271	WBM 1.75sg 64-90micron 21%vol	1
100	30,9
79,4	27,6
63,1	24,7
50,1	22,3
39,8	20,1
31,6	18,3
25,1	16,7
20	15,3
15,8	14
12,6	12,9
10	12
7,94	11,1
6,31	10,4
5,01	9,71
3,98	9,11
3,16	8,57
2,51	8,08
2	7,64
1,58	7,24
1,26	6,87
1	6,53

272	WBM 1.75sg 64-90micron 19%vol	1
100	29,1
79,4	26
63,1	23,3
50,1	21
39,8	19
31,6	17,3
25,1	15,8
20	14,5
15,8	13,3
12,6	12,3
10	11,4
7,94	10,6
6,31	9,9
5,01	9,28
3,98	8,73
3,16	8,23
2,51	7,78
2	7,38
1,58	7,01
1,26	6,68
1	6,37

273	WBM 1.75sg 64-90micron 17%vol	1
100	26,9
79,4	24,1
63,1	21,7
50,1	19,5
39,8	17,7
31,6	16,1
25,1	14,7
20	13,5
15,8	12,4
12,6	11,5
10	10,7
7,94	9,94
6,31	9,29
5,01	8,72
3,98	8,22
3,16	7,76
2,51	7,35
2	6,98
1,58	6,64
1,26	6,34
1	6,05

274	WBM 1.75sg 64-90micron 15%vol	1
100	24,7
79,4	22,2
63,1	19,9
50,1	18
39,8	16,3
31,6	14,9
25,1	13,6
20	12,5
15,8	11,5
12,6	10,6
10	9,9
7,94	9,23
6,31	8,64
5,01	8,12
3,98	7,66
3,16	7,24
2,51	6,87
2	6,53
1,58	6,22
1,26	5,94
1	5,69

275	WBM 1.75sg 64-90micron 13%vol	1
100	22,9
79,4	20,5
63,1	18,5
50,1	16,7
39,8	15,2
31,6	13,8
25,1	12,7
20	11,6
15,8	10,7
12,6	9,96
10	9,27
7,94	8,66
6,31	8,11
5,01	7,63
3,98	7,21
3,16	6,82
2,51	6,48
2	6,17
1,58	5,89
1,26	5,63
1	5,39

276	WBM 1.75sg 64-90micron 11%vol	1
100	21,5
79,4	19,3
63,1	17,4
50,1	15,8
39,8	14,3
31,6	13,1
25,1	12
20	11
15,8	10,2
12,6	9,46
10	8,81
7,94	8,24
6,31	7,73
5,01	7,28
3,98	6,87
3,16	6,51
2,51	6,19
2	5,89
1,58	5,63
1,26	5,38
1	5,16

277	WBM 1.75sg 64-90micron 9%vol	1
100	19,9
79,4	17,9
63,1	16,2
50,1	14,7
39,8	13,4
31,6	12,2
25,1	11,2
20	10,3
15,8	9,58
12,6	8,9
10	8,3
7,94	7,77
6,31	7,3
5,01	6,88
3,98	6,51
3,16	6,17
2,51	5,86
2	5,6
1,58	5,35
1,26	5,12
1	4,91

278	WBM 1.75sg 64-90micron 7%vol	1
100	18,4
79,4	16,6
63,1	15
50,1	13,6
39,8	12,4
31,6	11,4
25,1	10,5
20	9,67
15,8	8,96
12,6	8,34
10	7,8
7,94	7,31
6,31	6,88
5,01	6,49
3,98	6,15
3,16	5,84
2,51	5,56
2	5,31
1,58	5,08
1,26	4,87
1	4,68

279	WBM 1.75sg 64-90micron 5%vol	1
100	17,4
79,4	15,7
63,1	14,2
50,1	12,9
39,8	11,8
31,6	10,8
25,1	9,99
20	9,25
15,8	8,59
12,6	8
10	7,49
7,94	7,03
6,31	6,62
5,01	6,26
3,98	5,94
3,16	5,64
2,51	5,38
2	5,15
1,58	4,93
1,26	4,73
1	4,55

280	WBM 1.75sg 64-90micron 3%vol	1
100	16,3
79,4	14,7
63,1	13,4
